"Timestamp","RunDate","Batch","Stage","Master","FilePath","Method","Status","Error","DurationS","RecipientsTo","Subject"
"2025-11-23 06:03:21","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\002. Pipe Division\FY - 2025-26\6 On-Time In-Full OTIF - PD.xlsb","","OK","","147","",""
"2025-11-23 06:04:26","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\003. Building Division\FY - 2025-26\1 Revenue, Collection & Outstanding Report - BD.xlsb","","OK","","64","",""
"2025-11-23 06:04:35","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\003. Building Division\FY - 2025-26\6 On-Time In-Full OTIF - BD.xlsb","","OK","","74","",""
"2025-11-23 06:05:15","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\004. OEM (C)\FY - 2025-26\1 Revenue, Collection & Outstanding Report - OEM C.xlsb","","OK","","38","",""
"2025-11-23 06:05:42","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\004. OEM (C)\FY - 2025-26\6 On-Time In-Full OTIF - OEM_C.xlsb","","OK","","75","",""
"2025-11-23 06:06:46","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\005. OEM (P)\FY - 2025-26\6 On-Time In-Full OTIF - OEM_P.xlsb","","OK","","90","",""
"2025-11-23 06:06:47","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\005. OEM (P)\FY - 2025-26\1 Revenue, Collection & Outstanding Report - OEM P.xlsb","","OK","","64","",""
"2025-11-23 06:07:26","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\006. Project\FY - 2025-26\1 Revenue, Collection & Outstanding Report - Project.xlsb","","OK","","37","",""
"2025-11-23 06:08:44","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\006. Project\FY - 2025-26\6 On-Time In-Full OTIF - Project.xlsb","","OK","","117","",""
"2025-11-23 06:08:45","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\007. Raw Material\FY - 2025-26\6 On-Time In-Full OTIF - RM.xlsb","","OK","","77","",""
"2025-11-23 06:09:34","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\007. Raw Material\FY - 2025-26\1 Revenue, Collection & Outstanding Report - RM.xlsb","","OK","","48","",""
"2025-11-23 06:09:34","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\008. Prod Vs Ele & R & M Analysis\5 Production Vs Electricity & Repairs and Maintance Expenses Report - GJ.xlsb","","OK","","48","",""
"2025-11-23 06:10:19","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\008. Prod Vs Ele & R & M Analysis\5 Production Vs Electricity & Repairs and Maintance Expenses Report.xlsb","","OK","","44","",""
"2025-11-23 06:10:19","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\008. Prod Vs Ele & R & M Analysis\5 Production Vs Electricity & Repairs and Maintance Expenses Report - UN.xlsb","","OK","","44","",""
"2025-11-23 06:10:41","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\010. Transportation Cost Analysis\6.2 Transportation Cost Analysis-2025-26.xlsb","","OK","","21","",""
"2025-11-23 06:11:02","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\008. Prod Vs Ele & R & M Analysis\5 Production Vs Electricity & Repairs and Maintance Expenses Report - MHL.xlsb","","OK","","43","",""
"2025-11-23 06:11:09","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\010. Transportation Cost Analysis\6.2 Transportation Cost Analysis-2024-25.xlsb","","OK","","26","",""
"2025-11-23 06:11:30","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\011. Warehouse Cost Analysis\6.3 Warehouse Cost Analysis-2025-26.xlsb","","OK","","20","",""
"2025-11-23 06:11:56","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\012. PPC - Stock Ageing\3 Stock Ageing - Udyamnagar.xlsb","","OK","","25","",""
"2025-11-23 06:11:58","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\011. Warehouse Cost Analysis\6.3 Warehouse Cost Analysis-2024-25.xlsb","","OK","","54","",""
"2025-11-23 06:12:21","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\012. PPC - Stock Ageing\3 PPC - Stock Ageing Report - 2025-26.xlsb","","OK","","24","",""
"2025-11-23 06:12:22","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\012. PPC - Stock Ageing\3 Stock Ageing - Gujarat.xlsb","","OK","","23","",""
"2025-11-23 06:12:47","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\012. PPC - Stock Ageing\3 Stock Ageing - Mr Mahesh Konnur.xlsb","","OK","","25","",""
"2025-11-23 06:12:47","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\01. CA AND FINANCE\04. SACHIN HABIB\008 FMRM REPORTS-FY-2025-26\012. PPC - Stock Ageing\3 Stock Ageing - Mr Snehal D Vhasale.xlsb","","OK","","24","",""
"2025-11-23 06:13:06","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\01. SURAJ BABLE\Report - 2025-26\Collection Report - 2025-26.xlsb","","OK","","19","",""
"2025-11-23 06:13:36","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\01. SURAJ BABLE\Report - 2025-26\Outstanding_Dashboard_New.xlsb","","OK","","28","",""
"2025-11-23 06:13:41","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\01. SURAJ BABLE\Report - 2025-26\ORC Data_2025-26.xlsb","","OK","","53","",""
"2025-11-23 06:14:11","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\01. SURAJ BABLE\Report - 2025-26\Stock Ageing Report.xlsb","","OK","","29","",""
"2025-11-23 06:14:52","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\01. SURAJ BABLE\Production Receipt Report\03. Udyamnagar_(UN) Production Report .xlsb","","OK","","40","",""
"2025-11-23 06:15:00","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\01. SURAJ BABLE\Report - 2025-26\Sales Register_2025-26.xlsb","","OK","","84","",""
"2025-11-23 06:15:10","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\02. SUJIT KAMBLE\Report - 2025-26\GRN To IN- 2025-26.xlsx","","OK","","17","",""
"2025-11-23 06:15:22","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\02. SUJIT KAMBLE\Report - 2025-26\Multiple BP Code Report - 2025-26.xlsb","","OK","","21","",""
"2025-11-23 06:15:29","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\02. SUJIT KAMBLE\Report - 2025-26\Outstanding_Dashboard_MSME.xlsb","","OK","","17","",""
"2025-11-23 06:15:39","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\02. SUJIT KAMBLE\Report - 2025-26\Raw Material_Last Purchase Price.xlsb","","OK","","15","",""
"2025-11-23 06:15:48","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\02. SUJIT KAMBLE\Report - 2025-26\RM_SALE DIVISION LEVEL-2025-26.xlsb","","OK","","18","",""
"2025-11-23 06:15:57","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\06. CHANDRAKANT PUTTA\Report - 2025-26\Chandu_Account Balance_Party Code-KV03224.xlsb","","OK","","17","",""
"2025-11-23 06:16:38","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\06. CHANDRAKANT PUTTA\Report - 2025-26\Party Details - Cap Purchase - 2025-26.xlsx","","OK","","40","",""
"2025-11-23 06:16:50","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\06. CHANDRAKANT PUTTA\Report - 2025-26\Item Master_Data.xlsb","","OK","","61","",""
"2025-11-23 06:17:01","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\06. CHANDRAKANT PUTTA\Report - 2025-26\Purchase Register_Doc Level-2025-26.xlsb","","OK","","22","",""
"2025-11-23 06:17:32","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\06. CHANDRAKANT PUTTA\Report - 2025-26\Purchase Register_Doc_Level_With_Tax - 2025-26.xlsb","","OK","","40","",""
"2025-11-23 06:21:46","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\08. VINAY GUNDELI\Report - 2025-26\GST Reco - 2025-26\CG.xlsx","","OK","","253","",""
"2025-11-23 06:21:47","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\08. VINAY GUNDELI\Report - 2025-26\GST Reco - 2025-26\AP.xlsx","","OK","","285","",""
"2025-11-23 06:26:04","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\08. VINAY GUNDELI\Report - 2025-26\GST Reco - 2025-26\HP.xlsx","","OK","","255","",""
"2025-11-23 06:26:04","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\08. VINAY GUNDELI\Report - 2025-26\GST Reco - 2025-26\GJ.xlsx","","OK","","257","",""
"2025-11-23 06:30:11","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\08. VINAY GUNDELI\Report - 2025-26\GST Reco - 2025-26\KA.xlsx","","OK","","246","",""
"2025-11-23 06:30:17","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\08. VINAY GUNDELI\Report - 2025-26\GST Reco - 2025-26\MH.xlsx","","OK","","252","",""
"2025-11-23 06:34:31","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\08. VINAY GUNDELI\Report - 2025-26\GST Reco - 2025-26\RJ.xlsx","","OK","","253","",""
"2025-11-23 06:34:31","2025-11-23","05:00","Refresh","C:\Temp\ExcelAutomation\02 Data Update - 05.00 AM.xlsx","\\192.168.1.237\Accounts\SURESH_KAKEE_AUTOMATION PROJECTS\SOLAPUR (HO)\02. ACCOUNTS\08. VINAY GUNDELI\Report - 2025-26\GST Reco - 2025-26\MP.xlsx","","OK","","259","",""
